Age,Revenu_Mensuel_Estime,Score_Fidelite,Sensibilite_Promo,Panier_Moyen,Frequence_Achat_Mois,Temps_Session_Sec,Score_Tech_Device,Taux_Abandon_Panier,Note_Satisfaction,Nombre_Pages_Vues,Jours_Depuis_Dernier_Achat
53,6886.49,69,0.47,979.57,2,298.4,1.0,0.54,5,9,96
24,3511.77,38,0.61,433.57,1,147.02,1.0,0.32,4,4,205
68,5425.82,7,0.25,960.91,1,472.64,1.0,0.63,3,15,294
47,5860.05,75,0.09,736.74,4,409.48,0.0,0.55,5,13,90
34,4414.33,46,0.32,664.76,3,401.04,1.0,0.51,4,13,173
65,6189.71,66,0.19,1058.98,2,311.17,1.0,0.44,5,10,121
30,2938.07,53,0.01,488.05,1,475.14,1.0,0.32,1,15,151
73,6358.34,8,0.54,896.07,1,197.94,0.0,0.47,3,6,293
41,3142.78,42,0.75,361.61,3,292.55,1.0,0.29,2,9,190
71,3481.96,11,0.81,494.01,1,330.35,0.0,0.3,1,11,274
72,5495.53,39,0.29,829.08,1,377.19,1.0,0.59,5,12,202
48,5871.93,2,0.49,816.49,1,383.16,0.0,0.37,4,12,308
44,5136.92,96,0.5,781.12,4,448.05,1.0,0.34,4,14,27
67,5501.61,76,0.38,934.44,4,488.76,0.0,0.3,3,16,90
38,2410.72,11,0.64,305.14,1,494.6,0.0,0.17,4,16,267
61,3822.03,36,0.63,606.59,1,304.71,0.0,0.43,4,10,208
72,5594.99,6,0.43,836.94,2,382.81,1.0,0.62,2,12,292
74,5614.16,69,0.45,902.5,4,420.66,1.0,0.37,3,14,109
18,3662.97,40,0.52,688.81,1,186.92,0.0,0.2,3,6,190
32,6079.15,3,0.15,881.73,1,495.42,1.0,0.46,1,16,291
20,3942.05,86,0.53,572.85,5,156.55,0.0,0.27,2,5,45
23,5262.3,3,0.41,691.43,1,282.76,0.0,0.44,5,9,295
31,3519.3,66,0.75,684.52,2,380.79,0.0,0.25,4,12,110
72,3635.94,37,0.34,534.92,1,397.66,1.0,0.28,3,13,192
55,6274.69,26,0.0,992.22,1,612.42,1.0,0.59,4,20,233
50,6327.67,10,0.17,1128.02,1,494.15,0.0,0.64,5,16,280
69,7223.48,92,0.05,1112.34,4,665.59,0.0,0.51,5,22,42
55,4256.41,92,0.43,811.59,3,357.93,1.0,0.46,3,11,34
25,3415.96,36,0.98,539.89,2,210.85,0.0,0.26,4,7,202
43,4163.99,57,0.8,712.46,3,592.39,1.0,0.53,4,19,130
32,4788.24,7,0.53,849.95,1,393.42,0.0,0.38,4,13,285
31,3293.9,31,0.47,472.34,1,404.22,0.0,0.32,3,13,220
65,5927.93,77,0.4,858.34,2,496.96,1.0,0.42,4,16,80
37,5396.16,83,0.25,875.94,3,419.07,1.0,0.49,4,13,57
72,6588.29,87,0.22,1085.89,4,328.49,0.0,0.57,5,10,39
65,4598.13,92,0.43,656.5,4,402.72,0.0,0.36,5,13,27
36,5402.86,59,0.19,740.93,4,319.36,0.0,0.26,4,10,128
73,5989.76,64,0.0,895.71,3,352.28,1.0,0.37,4,11,123
50,4423.79,9,0.12,603.23,1,429.39,1.0,0.35,5,14,274
53,6146.97,18,0.36,892.29,1,237.53,1.0,0.51,1,7,257
41,4706.52,38,0.44,685.19,1,487.93,1.0,0.39,4,16,196
27,5494.76,44,0.51,700.08,3,164.28,0.0,0.23,3,5,173
69,6816.31,47,0.27,1025.6,2,447.95,1.0,0.35,4,14,175
67,6368.85,17,0.6,832.92,1,502.98,1.0,0.43,4,16,264
51,5000.1,70,0.42,859.32,2,413.96,0.0,0.37,5,13,102
53,3694.13,87,0.52,758.11,5,482.72,1.0,0.39,5,16,52
64,4081.66,85,0.28,616.87,4,341.51,1.0,0.24,5,11,52
53,7703.85,15,0.07,1123.09,1,302.99,0.0,0.48,2,10,263
33,4853.35,5,0.49,742.24,1,337.69,0.0,0.31,4,11,298
32,5603.15,70,0.25,1027.9,3,363.34,0.0,0.59,5,12,93
35,4555.41,81,0.51,882.01,5,285.94,1.0,0.5,5,9,64
24,3856.52,98,0.54,561.55,6,111.03,0.0,0.17,3,3,14
64,5653.98,48,0.58,931.66,2,523.87,1.0,0.47,4,17,175
39,4786.78,87,0.41,486.83,5,517.9,0.0,0.19,5,17,45
49,5005.07,79,0.38,705.72,3,407.72,0.0,0.32,4,13,79
60,7032.98,18,0.21,1185.06,1,509.88,1.0,0.66,4,16,260
36,5304.88,82,0.69,733.65,3,598.21,1.0,0.46,4,19,64
57,5676.26,64,0.3,935.35,3,443.53,1.0,0.47,5,14,122
73,6780.53,21,0.05,1083.92,1,531.53,0.0,0.65,4,17,238
18,4688.39,30,0.47,834.63,1,194.57,0.0,0.29,5,6,226
52,5434.34,13,0.27,733.02,1,319.15,1.0,0.42,5,10,265
22,4490.97,29,0.19,402.26,1,132.0,0.0,0.21,4,4,216
67,6425.14,94,0.34,907.73,4,325.03,0.0,0.43,5,10,37
29,4859.36,50,0.07,560.16,2,188.41,0.0,0.26,1,6,159
29,4147.18,31,0.29,561.09,3,170.81,0.0,0.29,3,5,212
38,5335.62,42,0.24,772.1,1,387.09,0.0,0.29,5,12,176
36,3381.96,16,0.77,486.72,1,449.89,0.0,0.4,4,14,268
26,4198.69,91,0.57,727.64,5,169.45,0.0,0.52,3,5,32
60,5407.6,97,0.62,840.98,5,375.79,0.0,0.31,2,12,9
66,6392.98,61,0.3,878.99,2,603.76,1.0,0.38,4,20,125
65,4912.21,16,0.34,891.14,2,244.23,0.0,0.34,4,8,264
53,4583.83,60,0.1,460.16,1,180.26,1.0,0.25,5,6,136
59,4531.0,5,0.37,759.31,1,595.91,0.0,0.24,3,19,302
71,6487.23,92,0.32,868.31,4,275.29,1.0,0.48,1,9,30
64,3860.72,8,0.28,765.97,3,576.62,0.0,0.36,4,19,286
74,5047.62,30,0.47,674.68,1,363.87,1.0,0.29,4,12,221
68,3711.81,29,0.57,669.24,1,459.43,1.0,0.31,5,15,222
49,4273.59,58,0.44,669.82,1,591.55,1.0,0.29,4,19,129
52,5113.73,72,0.33,831.03,4,519.43,1.0,0.3,4,17,90
48,6124.97,9,0.13,946.11,2,315.3,1.0,0.44,4,10,275
70,7134.9,63,0.0,1034.42,2,393.6,1.0,0.31,3,13,130
72,4484.07,32,0.0,524.0,1,248.35,1.0,0.42,4,8,208
49,4581.65,2,0.65,626.61,1,395.39,1.0,0.36,5,13,297
54,5582.49,92,0.35,778.19,5,453.13,1.0,0.51,4,15,27
49,4635.55,52,0.53,514.07,1,181.35,1.0,0.21,5,6,152
60,4570.81,40,0.51,749.15,2,272.57,1.0,0.19,5,9,198
73,4164.32,77,0.55,833.44,3,517.65,1.0,0.34,2,17,85
54,4048.66,14,0.96,515.76,1,494.6,1.0,0.33,3,16,269
56,6518.63,9,0.26,993.14,1,645.37,1.0,0.5,5,21,274
55,6334.26,79,0.43,985.55,4,268.89,1.0,0.59,4,8,82
47,7575.08,96,0.0,1035.2,4,235.71,0.0,0.68,3,7,30
49,5851.56,91,0.35,1002.31,6,438.61,1.0,0.4,4,14,29
62,4500.61,38,0.85,755.71,1,385.35,1.0,0.27,4,12,186
19,4230.15,23,0.56,800.36,1,283.84,0.0,0.45,4,9,245
68,6274.17,78,0.15,895.46,4,438.78,1.0,0.29,5,14,68
28,4780.79,12,0.4,746.43,1,159.2,0.0,0.35,5,5,283
37,4320.19,82,0.1,725.05,1,441.93,0.0,0.27,1,14,57
54,4876.68,10,0.22,693.09,1,487.65,1.0,0.44,1,16,272
26,4524.79,12,0.55,824.55,1,281.31,0.0,0.36,3,9,272
55,4353.11,39,0.58,659.93,1,504.01,1.0,0.21,4,16,193
66,6737.13,58,0.25,1073.4,2,516.16,0.0,0.52,5,17,136
36,3363.38,95,0.44,421.13,6,568.05,0.0,0.26,5,18,26
72,4698.69,53,0.46,673.84,3,424.72,1.0,0.4,5,14,159
57,4881.54,60,0.67,740.29,2,456.69,1.0,0.38,4,15,129
24,4514.25,89,0.11,813.35,4,154.75,0.0,0.38,4,5,51
22,4893.63,58,0.34,756.08,3,265.78,1.0,0.46,3,8,138
64,6017.91,79,0.17,866.17,4,529.77,1.0,0.4,4,17,68
59,4749.67,16,0.47,699.53,1,391.21,1.0,0.2,2,13,252
41,4483.2,12,0.23,639.63,2,239.38,1.0,0.4,4,7,280
65,5153.67,12,0.18,542.73,1,575.24,1.0,0.34,5,19,281
58,6381.4,14,0.32,1069.77,1,293.28,1.0,0.39,4,9,274
24,4169.52,10,0.39,777.97,1,184.21,1.0,0.41,4,6,270
28,5511.77,0,0.46,700.18,1,239.39,0.0,0.26,4,7,313
26,4809.07,34,0.48,644.77,1,288.49,1.0,0.26,4,9,211
66,5368.86,81,0.5,772.07,3,408.08,1.0,0.46,4,13,61
47,4751.58,43,0.2,730.9,1,398.16,1.0,0.33,5,13,183
58,5401.79,57,0.6,857.35,4,297.66,0.0,0.09,5,9,135
20,3741.51,0,0.6,396.36,1,174.38,0.0,0.18,4,5,309
39,5323.33,85,0.53,1029.59,5,566.17,0.0,0.38,3,18,53
57,5703.02,51,0.01,904.25,1,472.06,1.0,0.29,4,15,160
68,5172.48,65,0.32,860.99,5,425.21,1.0,0.49,2,14,112
37,6526.27,93,0.19,1054.6,3,492.68,0.0,0.53,5,16,28
49,5168.65,52,0.45,555.67,1,543.09,0.0,0.34,4,18,144
65,4633.39,81,0.67,697.54,3,612.61,0.0,0.27,4,20,62
24,4579.39,64,0.36,776.11,3,101.12,0.0,0.3,4,3,122
24,2904.58,2,0.35,355.34,1,167.67,1.0,0.11,3,5,313
37,4795.71,73,0.0,663.08,3,293.53,0.0,0.35,4,9,96
42,4625.11,47,0.36,702.25,1,403.21,1.0,0.23,4,13,174
62,5543.38,14,0.45,977.29,1,335.37,1.0,0.56,2,11,260
52,4238.19,66,0.57,623.6,4,487.97,0.0,0.35,4,16,109
61,5319.85,76,0.33,816.92,4,150.5,0.0,0.35,4,5,72
41,4536.69,61,0.58,472.64,2,305.17,1.0,0.14,5,10,131
57,5269.17,87,0.71,727.63,5,514.28,1.0,0.42,5,17,51
30,6052.32,29,0.61,885.88,1,591.57,0.0,0.4,4,19,221
69,5202.71,42,0.6,826.13,2,541.06,0.0,0.48,4,18,191
65,5818.95,31,0.42,867.81,1,200.89,1.0,0.44,1,6,220
56,3929.39,98,0.38,627.5,5,243.68,0.0,0.46,3,8,8
21,1770.38,34,1.0,426.45,3,228.71,0.0,0.24,5,7,199
29,3838.73,54,0.77,338.18,4,213.17,0.0,0.04,4,7,142
34,5777.45,14,0.32,804.38,1,251.85,1.0,0.31,5,8,277
18,2460.97,33,0.48,229.4,3,276.19,0.0,0.04,3,9,212
34,5079.85,97,0.51,728.44,3,424.22,0.0,0.5,3,14,21
19,4945.85,81,0.57,627.52,4,126.06,0.0,0.24,1,4,60
23,5350.45,98,0.34,879.44,5,303.82,0.0,0.4,4,10,10
61,6108.13,22,0.0,788.47,1,489.4,0.0,0.31,5,16,236
28,3321.57,31,0.5,408.28,1,252.89,0.0,0.08,4,8,216
70,4582.05,49,0.51,664.98,3,464.41,1.0,0.42,3,15,169
60,3514.53,49,0.81,706.34,1,361.45,1.0,0.21,3,12,156
35,6268.32,82,0.23,984.83,4,487.96,0.0,0.67,3,16,70
57,6148.11,92,0.08,927.12,5,276.06,1.0,0.39,2,9,30
42,5321.03,39,0.0,897.75,1,680.69,1.0,0.37,4,22,187
56,2858.32,43,1.0,548.48,2,745.64,1.0,0.36,2,24,181
45,5429.09,11,0.33,752.69,1,513.29,0.0,0.38,4,17,284
63,5720.27,67,0.14,867.48,3,655.23,1.0,0.37,5,21,115
33,4650.12,21,0.05,736.74,1,261.4,1.0,0.42,2,8,250
29,3741.59,42,0.44,423.31,2,245.03,0.0,0.24,3,8,188
58,5483.74,78,0.62,933.65,4,414.11,1.0,0.59,4,13,84
69,4712.69,84,0.16,889.25,3,714.11,1.0,0.38,3,23,50
46,4917.05,41,0.57,676.06,1,409.3,1.0,0.24,3,13,191
40,3325.58,98,0.4,496.76,4,364.86,1.0,0.24,4,12,15
38,5540.86,18,0.32,824.21,1,153.69,1.0,0.47,5,5,259
33,5166.52,71,0.54,952.03,3,483.64,1.0,0.55,3,16,90
70,6525.86,99,0.0,1030.37,3,379.44,1.0,0.36,5,12,3
68,4212.02,78,0.65,638.37,4,285.37,1.0,0.4,5,9,68
65,5689.23,3,0.35,996.03,1,492.51,0.0,0.5,4,16,291
58,6043.71,24,0.31,1080.84,1,506.23,0.0,0.6,3,16,245
62,6243.83,50,0.21,999.27,4,406.29,0.0,0.53,3,13,158
43,6494.32,59,0.31,1121.9,2,271.6,1.0,0.58,4,9,133
54,4196.77,36,0.44,665.57,3,363.93,1.0,0.2,4,12,201
39,4255.63,25,0.16,480.95,2,349.65,0.0,0.19,3,11,240
68,6153.42,72,0.21,1050.6,3,367.39,0.0,0.48,4,12,92
27,4248.56,43,0.85,645.14,2,324.02,0.0,0.22,5,10,188
24,4815.91,54,0.36,597.71,3,166.9,1.0,0.39,4,5,138
26,2189.18,49,0.7,192.27,2,190.36,0.0,0.0,4,6,170
42,4352.0,30,0.22,613.94,1,446.21,0.0,0.23,1,14,220
63,5199.46,69,0.88,759.54,4,126.27,0.0,0.39,5,4,98
32,5062.78,24,0.01,801.94,1,344.92,1.0,0.42,4,11,241
30,5401.96,59,0.31,832.32,5,368.74,0.0,0.44,4,12,127
59,5684.53,5,0.19,956.81,1,127.34,1.0,0.53,5,4,300
63,7519.97,18,0.0,1238.51,1,458.82,0.0,0.66,5,15,256
43,4656.19,4,0.24,835.67,1,511.85,0.0,0.38,3,17,297
38,3904.95,68,0.51,587.18,4,324.15,0.0,0.35,1,10,113
40,6228.63,58,0.06,821.72,1,313.8,1.0,0.28,4,10,136
61,5269.21,53,0.13,720.63,2,237.0,0.0,0.27,4,7,157
45,4056.93,4,0.0,445.72,2,250.27,0.0,0.15,4,8,293
68,6733.82,48,0.0,845.91,1,452.36,1.0,0.46,4,15,165
55,4481.15,19,0.5,650.63,1,368.8,0.0,0.27,5,12,245
29,4712.55,53,0.69,593.28,2,260.98,0.0,0.37,3,8,141
41,6012.44,76,0.07,1033.04,3,331.92,0.0,0.56,5,11,85
30,4203.3,72,0.6,741.98,3,514.94,0.0,0.2,4,17,99
57,6586.86,77,0.14,1012.85,2,418.75,1.0,0.59,4,13,73
65,6018.15,12,0.14,827.34,1,428.93,0.0,0.39,3,14,268
19,2226.8,96,0.65,250.09,4,52.51,0.0,0.2,4,1,15
71,6789.59,47,0.0,1187.22,3,443.43,0.0,0.55,3,14,175
56,6793.6,86,0.0,1057.45,3,486.81,0.0,0.49,4,16,56
29,4677.03,93,0.31,764.57,3,156.82,0.0,0.29,5,5,37
56,4915.28,62,0.38,894.66,4,560.29,0.0,0.36,4,18,114
68,6029.82,81,0.01,922.32,3,491.87,1.0,0.38,5,16,58
31,3727.56,81,0.56,586.14,5,509.34,0.0,0.41,5,16,58
47,6310.77,42,0.08,1088.46,2,466.36,0.0,0.7,5,15,189
58,5601.13,99,0.38,557.07,6,347.83,1.0,0.18,5,11,20
67,6062.05,77,0.43,776.13,4,418.98,1.0,0.24,5,13,77
60,5276.5,11,0.38,1043.21,1,286.65,1.0,0.71,5,9,277
65,6712.43,38,0.0,923.84,1,143.04,0.0,0.41,5,4,194
36,3564.04,90,0.45,553.9,4,443.87,0.0,0.39,4,14,39
48,7329.43,56,0.0,984.35,2,481.14,1.0,0.41,3,16,148
60,5478.54,92,0.31,770.79,4,279.49,0.0,0.56,5,9,31
67,5941.8,70,0.15,839.22,2,535.35,1.0,0.31,4,17,109
60,4492.21,78,0.41,726.12,2,424.92,1.0,0.39,4,14,75
42,6382.27,82,0.2,962.93,2,499.68,1.0,0.36,3,16,71
21,4334.02,8,0.62,603.21,1,218.56,0.0,0.31,4,7,291
67,6501.29,83,0.1,947.08,3,638.18,1.0,0.54,5,21,62
68,5195.28,61,0.0,613.7,3,331.69,1.0,0.28,5,11,136
30,5590.36,21,0.44,920.11,1,385.99,0.0,0.48,4,12,237
53,4543.89,35,0.44,668.44,3,385.85,0.0,0.34,3,12,197
59,6307.01,95,0.06,835.68,3,432.42,0.0,0.35,4,14,33
71,5487.99,2,0.12,701.2,1,65.33,1.0,0.41,3,2,304
54,3995.82,81,0.52,742.69,4,399.27,1.0,0.46,4,13,64
20,3337.94,15,0.49,489.67,1,185.3,0.0,0.26,5,6,255
33,3198.89,2,0.97,435.22,1,605.97,1.0,0.37,4,20,310
43,4686.4,75,0.59,722.76,4,396.37,0.0,0.11,1,13,91
57,6878.66,87,0.18,1162.82,3,466.43,1.0,0.42,5,15,50
73,7734.94,57,0.23,1487.9,4,330.74,0.0,0.67,3,11,130
56,7735.35,74,0.07,952.16,3,444.4,0.0,0.48,3,14,79
36,4218.96,22,0.36,588.82,1,366.27,0.0,0.25,3,12,249
63,5450.3,32,0.11,844.48,1,535.1,1.0,0.49,5,17,214
32,4563.81,67,0.64,630.94,3,248.58,1.0,0.52,5,8,101
49,3333.12,60,0.45,514.49,2,157.97,1.0,0.21,5,5,125
66,5084.02,13,0.59,814.85,1,463.14,0.0,0.19,4,15,276
38,3936.53,37,0.65,547.24,1,635.71,0.0,0.22,4,21,201
18,2846.67,72,0.7,467.87,3,287.48,1.0,0.25,3,9,100
23,3587.85,97,0.64,419.87,4,163.27,0.0,0.3,5,5,25
44,3346.62,52,0.5,416.84,4,445.44,1.0,0.32,4,14,151
40,4702.76,60,0.41,786.77,4,517.48,0.0,0.37,3,17,123
64,3980.4,32,0.45,661.25,1,511.21,1.0,0.3,4,17,212
48,4328.48,82,0.46,795.89,4,636.0,1.0,0.36,4,21,66
29,2481.84,66,0.49,445.77,2,167.65,1.0,0.17,4,5,108
38,5668.33,55,0.38,969.54,3,342.0,0.0,0.56,4,11,154
69,7765.99,60,0.26,1152.62,2,179.08,0.0,0.67,4,5,130
19,3225.56,37,0.63,342.65,1,260.87,1.0,0.27,4,8,201
22,3023.65,26,0.92,354.29,1,278.73,0.0,0.07,4,9,233
26,4700.32,39,0.65,804.76,1,139.3,1.0,0.56,5,4,191
37,3861.72,5,0.82,666.57,1,318.23,1.0,0.24,3,10,303
63,4316.43,95,0.39,783.86,5,423.1,1.0,0.08,4,14,28
35,2669.72,47,0.44,488.99,3,683.48,0.0,0.19,2,22,171
39,3314.97,17,0.8,532.28,1,371.15,0.0,0.22,4,12,255
25,5176.83,31,0.56,917.91,3,185.84,0.0,0.64,4,6,207
51,6267.54,83,0.27,969.9,2,277.67,0.0,0.55,5,9,55
26,3536.49,35,0.29,466.27,1,113.39,1.0,0.3,3,3,208
24,4418.68,78,0.49,660.29,5,168.09,0.0,0.32,4,5,81
47,6171.92,22,0.16,1076.01,1,96.14,1.0,0.47,4,3,252
35,3106.42,13,0.79,451.43,1,507.57,1.0,0.15,3,16,268
44,4999.17,84,0.53,683.87,2,420.06,0.0,0.26,4,14,62
33,2556.3,45,0.61,490.87,1,401.59,0.0,0.23,3,13,180
38,4310.39,2,0.31,554.21,1,388.36,1.0,0.29,4,12,312
22,4659.98,6,0.24,780.77,1,181.08,0.0,0.39,4,6,298
72,7280.67,16,0.0,1233.06,1,360.95,1.0,0.68,4,12,256
46,5485.14,67,0.33,665.75,3,361.4,1.0,0.14,3,12,105
64,3311.2,57,0.54,466.89,3,430.22,1.0,0.32,5,14,144
54,4051.96,49,0.15,653.25,2,423.41,1.0,0.41,3,14,158
60,5152.66,98,0.63,827.56,4,287.99,1.0,0.42,3,9,18
39,4822.46,69,0.12,793.27,6,609.18,0.0,0.34,3,20,111
31,4425.04,95,0.26,697.37,5,256.02,0.0,0.39,3,8,33
74,5259.49,98,0.27,757.23,6,293.56,1.0,0.4,5,9,10
36,5444.49,45,0.18,747.2,1,516.8,1.0,0.29,1,17,181
52,5148.35,58,0.3,853.0,3,391.83,0.0,0.45,1,13,140
41,3509.55,21,0.57,516.7,2,344.88,0.0,0.32,2,11,245
59,4772.68,71,0.38,712.06,3,251.01,1.0,0.33,2,8,95
23,6641.47,90,0.0,951.81,5,171.53,1.0,0.36,4,5,39
20,5104.66,27,0.26,831.75,2,63.65,0.0,0.48,4,2,227
51,5970.5,1,0.16,1100.74,1,494.04,0.0,0.48,4,16,316
62,5799.38,58,0.03,892.54,3,462.0,1.0,0.64,4,15,137
67,4688.78,53,0.12,680.34,1,230.88,0.0,0.44,3,7,156
19,3684.66,65,0.42,661.41,2,146.7,0.0,0.24,5,4,108
32,3624.82,62,0.47,718.31,2,397.42,1.0,0.41,4,13,132
54,5043.98,26,0.91,761.58,1,397.2,0.0,0.27,5,13,231
32,3359.07,6,0.74,529.79,1,212.22,0.0,0.01,3,7,299
49,5512.05,11,0.48,813.34,1,651.61,1.0,0.51,5,21,285
38,3755.71,7,0.45,510.45,2,169.89,0.0,0.28,5,5,292
34,3693.16,8,0.94,491.84,1,312.73,1.0,0.23,3,10,295
51,5485.99,85,0.4,938.23,3,340.47,0.0,0.59,2,11,46
49,6944.54,17,0.23,957.01,1,254.64,1.0,0.56,4,8,256
67,4632.18,91,0.5,690.44,5,445.93,1.0,0.31,4,14,42
64,4876.14,37,0.57,959.5,2,558.6,1.0,0.37,4,18,203
69,5818.26,33,0.33,797.91,2,191.27,1.0,0.57,5,6,211
40,4121.72,69,0.53,608.38,3,572.19,1.0,0.15,5,19,109
52,2878.36,94,0.84,404.9,4,393.67,1.0,0.11,4,13,21
54,6769.58,14,0.14,976.11,1,348.1,0.0,0.57,5,11,259
60,4343.77,60,0.02,600.42,2,499.98,1.0,0.3,5,16,125
58,5644.69,67,0.35,920.53,3,580.0,1.0,0.27,5,19,118
54,5911.72,4,0.0,834.05,1,409.24,0.0,0.37,4,13,294
74,4860.33,86,0.32,526.27,5,519.56,0.0,0.44,4,17,53
50,5281.9,76,0.41,780.94,3,459.63,1.0,0.36,5,15,91
42,5332.03,60,0.4,813.23,2,373.58,1.0,0.55,5,12,129
63,3478.97,26,0.44,402.72,1,286.12,1.0,0.12,3,9,234
54,4977.77,44,0.04,502.33,2,346.55,1.0,0.38,3,11,171
57,5685.18,57,0.06,736.01,2,337.29,1.0,0.22,4,11,147
38,5484.29,94,0.0,926.42,5,786.46,0.0,0.37,4,26,27
63,3775.29,18,0.25,491.75,1,598.11,1.0,0.18,4,19,265
65,5700.36,29,0.12,929.29,2,392.98,1.0,0.52,5,13,227
55,6128.59,62,0.2,940.41,5,603.99,1.0,0.57,5,20,119
57,5603.96,93,0.41,889.46,5,241.5,1.0,0.65,5,8,24
51,5781.54,4,0.19,668.25,1,481.44,0.0,0.37,5,16,300
36,5162.49,61,0.41,790.05,3,381.93,0.0,0.45,4,12,136
44,3860.58,74,0.48,561.18,4,463.65,1.0,0.45,3,15,81
26,4970.82,73,0.79,836.06,4,195.47,0.0,0.4,3,6,98
22,4631.07,40,0.14,679.99,1,289.05,0.0,0.23,4,9,188
22,3389.5,64,0.99,655.7,3,203.69,0.0,0.4,5,6,117
42,4610.42,78,0.26,828.15,6,232.14,1.0,0.5,2,7,68
43,5544.75,84,0.43,807.94,4,470.08,1.0,0.56,4,15,56
36,5725.28,85,0.14,931.23,3,562.38,0.0,0.55,5,18,54
47,4699.66,95,0.28,672.42,3,472.95,1.0,0.39,4,15,17
53,5510.51,25,0.33,704.11,1,249.86,1.0,0.26,4,8,229
65,6961.28,76,0.0,886.45,3,503.94,0.0,0.5,4,16,80
65,5089.28,68,0.34,738.08,2,506.06,1.0,0.39,5,16,102
33,5864.48,77,0.31,854.51,4,426.96,0.0,0.3,5,14,79
24,3090.32,53,0.17,482.34,2,146.59,0.0,0.22,4,4,143
35,4228.4,54,0.22,717.49,2,443.31,1.0,0.5,4,14,147
73,6683.2,67,0.0,1229.41,3,503.82,1.0,0.61,1,16,115
38,5711.25,7,0.72,656.36,1,433.35,0.0,0.29,3,14,281
48,5131.13,8,0.18,654.58,1,358.45,1.0,0.5,4,11,279
18,1877.95,94,0.81,143.57,5,177.79,1.0,0.2,3,5,26
20,3604.93,2,0.76,510.22,1,204.57,1.0,0.34,4,6,306
48,4694.65,26,0.3,784.14,1,314.7,1.0,0.45,4,10,231
42,4552.71,8,0.29,664.66,1,402.84,1.0,0.26,2,13,290
70,7024.06,92,0.17,1123.24,4,563.54,1.0,0.58,4,18,25
25,2882.78,97,0.47,383.43,5,192.23,1.0,0.26,5,6,20
18,3633.82,28,0.68,553.04,1,179.04,0.0,0.33,4,5,227
24,3791.57,73,0.71,452.81,3,110.03,0.0,0.09,2,3,96
24,3734.34,76,0.57,493.05,4,110.99,1.0,0.28,4,3,72
25,3082.43,64,0.82,527.39,3,86.26,1.0,0.1,4,2,112
36,4673.25,39,0.59,872.35,2,349.35,0.0,0.41,5,11,195
34,3974.55,77,0.32,597.25,4,444.48,0.0,0.37,5,14,70
28,3453.91,95,0.13,566.79,6,112.7,0.0,0.37,5,3,30
64,5071.14,79,0.0,654.6,3,462.57,0.0,0.34,3,15,71
58,4740.67,55,0.53,545.73,1,410.54,0.0,0.3,4,13,154
66,4679.02,25,0.27,724.82,1,355.52,0.0,0.27,4,11,244
28,3339.87,32,0.53,654.9,1,32.55,0.0,0.24,4,1,204
55,3713.32,94,0.75,541.93,5,450.73,1.0,0.3,4,15,30
58,7077.34,71,0.03,1113.53,3,301.66,1.0,0.75,3,10,90
67,5872.64,24,0.2,1068.06,1,310.36,1.0,0.6,3,10,230
69,5653.45,96,0.22,859.63,4,335.28,0.0,0.57,3,11,27
19,4768.57,93,0.25,784.24,3,165.31,0.0,0.29,3,5,28
21,4110.1,0,0.39,589.52,1,259.56,0.0,0.25,5,8,309
67,6294.51,0,0.46,907.08,1,466.22,1.0,0.63,1,15,305
45,4970.46,26,0.19,876.2,1,594.28,0.0,0.44,4,19,222
50,6754.22,67,0.23,953.23,2,325.41,1.0,0.49,4,10,114
28,6698.04,36,0.32,1134.3,1,203.51,0.0,0.46,2,6,197
20,5672.27,23,0.53,676.24,1,143.08,0.0,0.2,4,4,236
57,2189.05,43,1.0,334.83,1,490.03,0.0,0.21,4,16,177
22,3277.0,87,0.55,412.03,4,161.68,0.0,0.1,5,5,46
69,5212.85,5,0.46,849.76,1,320.79,1.0,0.54,4,10,289
38,5857.5,38,0.33,1001.03,1,477.99,1.0,0.48,2,15,186
39,4157.83,64,0.75,717.14,3,360.82,0.0,0.3,4,12,113
71,5516.37,92,0.3,1002.39,3,693.13,1.0,0.54,4,23,26
54,4679.77,87,0.71,398.53,5,634.48,1.0,0.07,1,21,39
28,3797.55,76,0.69,472.88,2,182.44,0.0,0.31,4,6,87
61,5417.7,91,0.24,744.46,4,502.17,0.0,0.4,3,16,28
39,5130.96,14,0.17,628.71,1,408.85,1.0,0.31,3,13,271
58,5222.2,63,0.26,1000.04,2,548.63,1.0,0.7,3,18,111
70,5660.31,30,0.23,897.18,2,567.44,1.0,0.32,4,18,212
30,3720.1,85,0.3,462.69,3,533.17,0.0,0.27,5,17,50
71,6073.55,75,0.25,718.55,2,298.7,1.0,0.53,4,9,80
69,3888.69,16,0.49,645.1,1,339.93,0.0,0.34,4,11,252
20,2070.32,25,0.45,318.04,2,191.38,0.0,0.09,4,6,227
30,3197.33,76,0.29,369.92,4,406.8,0.0,0.13,5,13,91
45,5419.35,52,0.41,1052.69,1,523.45,1.0,0.56,5,17,144
71,4169.51,40,0.55,593.09,1,311.32,0.0,0.34,4,10,184
28,5075.92,44,0.26,697.37,2,213.23,0.0,0.29,3,7,185
28,4236.02,80,0.29,794.76,4,141.25,0.0,0.45,4,4,64
38,3424.6,25,0.73,569.75,2,191.31,0.0,0.37,3,6,239
69,6269.78,50,0.04,928.59,2,340.61,0.0,0.4,1,11,157
38,3583.25,91,0.7,651.17,2,379.58,0.0,0.11,3,12,41
